ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry;CustomerID;CustomerName;Address;City;Region;PostalCode;Country;Salesperson;OrderID;OrderDate;RequiredDate;ShippedDate;ShipperName;ProductID;ProductName;UnitPrice;Quantity;Discount;ExtendedPrice;Freight
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Robert King;10678;9/23/1997;10/21/1997;10/16/1997;Federal Shipping;33;Geitost;2.5;30;0;75;388.98
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Robert King;10678;9/23/1997;10/21/1997;10/16/1997;Federal Shipping;41;Jack's New England Clam Chowder;9.65;120;0;1158;388.98
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Robert King;10678;9/23/1997;10/21/1997;10/16/1997;Federal Shipping;54;Tourti�re;7.45;30;0;223.5;388.98
Blondel p�re et fils;"24, place Kl�ber";Strasbourg;;67000;France;BLONP;Blondesddsl p�re et fils;"24, place Kl�ber";Strasbourg;;67000;France;Laura Callahan;10679;9/23/1997;10/21/1997;9/30/1997;Federal Shipping;59;Raclette Courdavault;55;12;0;660;27.94
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Nancy Davolio;10680;9/24/1997;10/22/1997;9/26/1997;Speedy Express;16;Pavlova;17.45;50;0.25;654.37;26.61
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Nancy Davolio;10680;9/24/1997;10/22/1997;9/26/1997;Speedy Express;31;Gorgonzola Telino;12.5;20;0.25;187.5;26.61
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Nancy Davolio;10680;9/24/1997;10/22/1997;9/26/1997;Speedy Express;42;Singaporean Hokkien Fried Mee;14;40;0.25;420;26.61
Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;GREAL;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;Janet Leverling;10681;9/25/1997;10/23/1997;9/30/1997;Federal Shipping;19;Teatime Chocolate Biscuits;9.2;30;0.1;248.4;76.13
Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;GREAL;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;Janet Leverling;10681;9/25/1997;10/23/1997;9/30/1997;Federal Shipping;21;Sir Rodney's Scones;10;12;0.1;108;76.13
Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;GREAL;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;Janet Leverling;10681;9/25/1997;10/23/1997;9/30/1997;Federal Shipping;64;Wimmers gute Semmelkn�del;33.25;28;0;931;76.13
Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;ANTON;Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;Janet Leverling;10682;9/25/1997;10/23/1997;10/1/1997;United Package;33;Geitost;2.5;30;0;75;36.13
Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;ANTON;Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;Janet Leverling;10682;9/25/1997;10/23/1997;10/1/1997;United Package;66;Louisiana Hot Spiced Okra;17;4;0;68;36.13
Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;ANTON;Antonio Moreno Taquer�a;Mataderos  2312;M�xico D.F.;;5023;Mexico;Janet Leverling;10682;9/25/1997;10/23/1997;10/1/1997;United Package;75;Rh�nbr�u Klosterbier;7.75;30;0;232.5;36.13
Du monde entier;"67, rue des Cinquante Otages";Nantes;;44000;France;DUMON;Du monde entier;"67, rue des Cinquante Otages";Nantes;;44000;France;Andrew Fuller;10683;9/26/1997;10/24/1997;10/1/1997;Speedy Express;52;Filo Mix;7;9;0;63;4.4
Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;Janet Leverling;10684;9/26/1997;10/24/1997;9/30/1997;Speedy Express;40;Boston Crab Meat;18.4;20;0;368;145.63
Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;Janet Leverling;10684;9/26/1997;10/24/1997;9/30/1997;Speedy Express;47;Zaanse koeken;9.5;40;0;380;145.63
Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;Janet Leverling;10684;9/26/1997;10/24/1997;9/30/1997;Speedy Express;60;Camembert Pierrot;34;30;0;1020;145.63
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Margaret Peacock;10685;9/29/1997;10/13/1997;10/3/1997;United Package;10;Ikura;31;20;0;620;33.75
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Margaret Peacock;10685;9/29/1997;10/13/1997;10/3/1997;United Package;41;Jack's New England Clam Chowder;9.65;4;0;38.6;33.75
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Margaret Peacock;10685;9/29/1997;10/13/1997;10/3/1997;United Package;47;Zaanse koeken;9.5;15;0;142.5;33.75
Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;PICCO;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;Andrew Fuller;10686;9/30/1997;10/28/1997;10/8/1997;Speedy Express;17;Alice Mutton;39;30;0.2;936;96.5
Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;PICCO;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;Andrew Fuller;10686;9/30/1997;10/28/1997;10/8/1997;Speedy Express;26;Gumb�r Gummib�rchen;31.23;15;0;468.45;96.5
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Anne Dodsworth;10687;9/30/1997;10/28/1997;10/30/1997;United Package;9;Mishi Kobe Niku;97;50;0.25;3637.5;296.43
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Anne Dodsworth;10687;9/30/1997;10/28/1997;10/30/1997;United Package;29;Th�ringer Rostbratwurst;123.79;10;0;1237.9;296.43
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Anne Dodsworth;10687;9/30/1997;10/28/1997;10/30/1997;United Package;36;Inlagd Sill;19;6;0.25;85.5;296.43
Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;Margaret Peacock;10688;10/1/1997;10/15/1997;10/7/1997;United Package;10;Ikura;31;18;0.1;502.2;299.09
Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;Margaret Peacock;10688;10/1/1997;10/15/1997;10/7/1997;United Package;28;R�ssle Sauerkraut;45.6;60;0.1;2462.4;299.09
Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;Margaret Peacock;10688;10/1/1997;10/15/1997;10/7/1997;United Package;34;Sasquatch Ale;14;14;0;196;299.09
Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;BERGS;Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;Nancy Davolio;10689;10/1/1997;10/29/1997;10/7/1997;United Package;1;Chai;18;35;0.25;472.5;13.42
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Nancy Davolio;10690;10/2/1997;10/30/1997;10/3/1997;Speedy Express;56;Gnocchi di nonna Alice;38;20;0.25;570;15.8
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Nancy Davolio;10690;10/2/1997;10/30/1997;10/3/1997;Speedy Express;77;Original Frankfurter gr�ne So�e;13;30;0.25;292.5;15.8
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Andrew Fuller;10691;10/3/1997;11/14/1997;10/22/1997;United Package;1;Chai;18;30;0;540;810.05
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Andrew Fuller;10691;10/3/1997;11/14/1997;10/22/1997;United Package;29;Th�ringer Rostbratwurst;123.79;40;0;4951.6;810.05
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Andrew Fuller;10691;10/3/1997;11/14/1997;10/22/1997;United Package;43;Ipoh Coffee;46;40;0;1840;810.05
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Andrew Fuller;10691;10/3/1997;11/14/1997;10/22/1997;United Package;44;Gula Malacca;19.45;24;0;466.8;810.05
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Andrew Fuller;10691;10/3/1997;11/14/1997;10/22/1997;United Package;62;Tarte au sucre;49.3;48;0;2366.4;810.05
Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany;ALFKI;Alfreds Futterkiste;Obere Str. 57;Berlin;;12209;Germany;Margaret Peacock;10692;10/3/1997;10/31/1997;10/13/1997;United Package;63;Vegie-spread;43.9;20;0;878;61.02
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10693;10/6/1997;10/20/1997;10/10/1997;Federal Shipping;9;Mishi Kobe Niku;97;6;0;582;139.34
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10693;10/6/1997;10/20/1997;10/10/1997;Federal Shipping;54;Tourti�re;7.45;60;0.15000001;379.95;139.34
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10693;10/6/1997;10/20/1997;10/10/1997;Federal Shipping;69;Gudbrandsdalsost;36;30;0.15000001;918;139.34
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10693;10/6/1997;10/20/1997;10/10/1997;Federal Shipping;73;R�d Kaviar;15;15;0.15000001;191.25;139.34
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Laura Callahan;10694;10/6/1997;11/3/1997;10/9/1997;Federal Shipping;7;Uncle Bob's Organic Dried Pears;30;90;0;2700;398.36
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Laura Callahan;10694;10/6/1997;11/3/1997;10/9/1997;Federal Shipping;59;Raclette Courdavault;55;25;0;1375;398.36
QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;Laura Callahan;10694;10/6/1997;11/3/1997;10/9/1997;Federal Shipping;70;Outback Lager;15;50;0;750;398.36
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Robert King;10695;10/7/1997;11/18/1997;10/14/1997;Speedy Express;8;Northwoods Cranberry Sauce;40;10;0;400;16.72
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Robert King;10695;10/7/1997;11/18/1997;10/14/1997;Speedy Express;12;Queso Manchego La Pastora;38;4;0;152;16.72
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Robert King;10695;10/7/1997;11/18/1997;10/14/1997;Speedy Express;24;Guaran� Fant�stica;4.5;20;0;90;16.72
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Laura Callahan;10696;10/8/1997;11/19/1997;10/14/1997;Federal Shipping;17;Alice Mutton;39;20;0;780;102.55
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Laura Callahan;10696;10/8/1997;11/19/1997;10/14/1997;Federal Shipping;46;Spegesild;12;18;0;216;102.55
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Janet Leverling;10697;10/8/1997;11/5/1997;10/14/1997;Speedy Express;19;Teatime Chocolate Biscuits;9.2;7;0.25;48.3;45.52
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Janet Leverling;10697;10/8/1997;11/5/1997;10/14/1997;Speedy Express;35;Steeleye Stout;18;9;0.25;121.5;45.52
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Janet Leverling;10697;10/8/1997;11/5/1997;10/14/1997;Speedy Express;58;Escargots de Bourgogne;13.25;30;0.25;298.13;45.52
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Janet Leverling;10697;10/8/1997;11/5/1997;10/14/1997;Speedy Express;70;Outback Lager;15;30;0.25;337.5;45.52
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Margaret Peacock;10698;10/9/1997;11/6/1997;10/17/1997;Speedy Express;11;Queso Cabrales;21;15;0;315;272.47
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Margaret Peacock;10698;10/9/1997;11/6/1997;10/17/1997;Speedy Express;17;Alice Mutton;39;8;5.00E-02;296.4;272.47
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Margaret Peacock;10698;10/9/1997;11/6/1997;10/17/1997;Speedy Express;29;Th�ringer Rostbratwurst;123.79;12;5.00E-02;1411.21;272.47
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Margaret Peacock;10698;10/9/1997;11/6/1997;10/17/1997;Speedy Express;65;Louisiana Fiery Hot Pepper Sauce;21.05;65;5.00E-02;1299.84;272.47
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Margaret Peacock;10698;10/9/1997;11/6/1997;10/17/1997;Speedy Express;70;Outback Lager;15;8;5.00E-02;114;272.47
Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Germany;MORGK;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Germany;Janet Leverling;10699;10/9/1997;11/6/1997;10/13/1997;Federal Shipping;47;Zaanse koeken;9.5;12;0;114;0.58
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Janet Leverling;10700;10/10/1997;11/7/1997;10/16/1997;Speedy Express;1;Chai;18;5;0.2;72;65.1
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Janet Leverling;10700;10/10/1997;11/7/1997;10/16/1997;Speedy Express;34;Sasquatch Ale;14;12;0.2;134.4;65.1
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Janet Leverling;10700;10/10/1997;11/7/1997;10/16/1997;Speedy Express;68;Scottish Longbreads;12.5;40;0.2;400;65.1
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Janet Leverling;10700;10/10/1997;11/7/1997;10/16/1997;Speedy Express;71;Flotemysost;21.5;60;0.2;1032;65.1
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Michael Suyama;10701;10/13/1997;10/27/1997;10/15/1997;Federal Shipping;59;Raclette Courdavault;55;42;0.15000001;1963.5;220.31
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Michael Suyama;10701;10/13/1997;10/27/1997;10/15/1997;Federal Shipping;71;Flotemysost;21.5;20;0.15000001;365.5;220.31
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Michael Suyama;10701;10/13/1997;10/27/1997;10/15/1997;Federal Shipping;76;Lakkalik��ri;18;35;0.15000001;535.5;220.31
Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany;ALFKI;Alfreds Futterkiste;Obere Str. 57;Berlin;;12209;Germany;Margaret Peacock;10702;10/13/1997;11/24/1997;10/21/1997;Speedy Express;3;Aniseed Syrup;10;6;0;60;23.94
Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany;ALFKI;Alfreds Futterkiste;Obere Str. 57;Berlin;;12209;Germany;Margaret Peacock;10702;10/13/1997;11/24/1997;10/21/1997;Speedy Express;76;Lakkalik��ri;18;15;0;270;23.94
Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;Michael Suyama;10703;10/14/1997;11/11/1997;10/20/1997;United Package;2;Chang;19;5;0;95;152.3
Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;Michael Suyama;10703;10/14/1997;11/11/1997;10/20/1997;United Package;59;Raclette Courdavault;55;35;0;1925;152.3
Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;Michael Suyama;10703;10/14/1997;11/11/1997;10/20/1997;United Package;73;R�d Kaviar;15;35;0;525;152.3
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Michael Suyama;10704;10/14/1997;11/11/1997;11/7/1997;Speedy Express;4;Chef Anton's Cajun Seasoning;22;6;0;132;4.78
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Michael Suyama;10704;10/14/1997;11/11/1997;11/7/1997;Speedy Express;24;Guaran� Fant�stica;4.5;35;0;157.5;4.78
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Michael Suyama;10704;10/14/1997;11/11/1997;11/7/1997;Speedy Express;48;Chocolade;12.75;24;0;306;4.78
HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;Anne Dodsworth;10705;10/15/1997;11/12/1997;11/18/1997;United Package;31;Gorgonzola Telino;12.5;20;0;250;3.52
HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;Anne Dodsworth;10705;10/15/1997;11/12/1997;11/18/1997;United Package;32;Mascarpone Fabioli;32;4;0;128;3.52
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Laura Callahan;10706;10/16/1997;11/13/1997;10/21/1997;Federal Shipping;16;Pavlova;17.45;20;0;349;135.63
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Laura Callahan;10706;10/16/1997;11/13/1997;10/21/1997;Federal Shipping;43;Ipoh Coffee;46;24;0;1104;135.63
Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;OLDWO;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA;Laura Callahan;10706;10/16/1997;11/13/1997;10/21/1997;Federal Shipping;59;Raclette Courdavault;55;8;0;440;135.63
Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK;AROUT;Around the Horn;120 Hanover Sq.;London;;WA1 1DP;UK;Margaret Peacock;10707;10/16/1997;10/30/1997;10/23/1997;Federal Shipping;55;P�t� chinois;24;21;0;504;21.74
Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK;AROUT;Around the Horn;120 Hanover Sq.;London;;WA1 1DP;UK;Margaret Peacock;10707;10/16/1997;10/30/1997;10/23/1997;Federal Shipping;57;Ravioli Angelo;19.5;40;0;780;21.74
Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK;AROUT;Around the Horn;120 Hanover Sq.;London;;WA1 1DP;UK;Margaret Peacock;10707;10/16/1997;10/30/1997;10/23/1997;Federal Shipping;70;Outback Lager;15;28;0.15000001;357;21.74
The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA;THEBI;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA;Michael Suyama;10708;10/17/1997;11/28/1997;11/5/1997;United Package;5;Chef Anton's Gumbo Mix;21.35;4;0;85.4;2.96
The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA;THEBI;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA;Michael Suyama;10708;10/17/1997;11/28/1997;11/5/1997;United Package;36;Inlagd Sill;19;5;0;95;2.96
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Nancy Davolio;10709;10/17/1997;11/14/1997;11/20/1997;Federal Shipping;8;Northwoods Cranberry Sauce;40;40;0;1600;210.8
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Nancy Davolio;10709;10/17/1997;11/14/1997;11/20/1997;Federal Shipping;51;Manjimup Dried Apples;53;28;0;1484;210.8
Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;"Av. Brasil, 442";Campinas;SP;04876-786;Brazil;Nancy Davolio;10709;10/17/1997;11/14/1997;11/20/1997;Federal Shipping;60;Camembert Pierrot;34;10;0;340;210.8
Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy;FRANS;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy;Nancy Davolio;10710;10/20/1997;11/17/1997;10/23/1997;Speedy Express;19;Teatime Chocolate Biscuits;9.2;5;0;46;4.98
Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy;FRANS;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy;Nancy Davolio;10710;10/20/1997;11/17/1997;10/23/1997;Speedy Express;47;Zaanse koeken;9.5;5;0;47.5;4.98
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Steven Buchanan;10711;10/21/1997;12/2/1997;10/29/1997;United Package;19;Teatime Chocolate Biscuits;9.2;12;0;110.4;52.41
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Steven Buchanan;10711;10/21/1997;12/2/1997;10/29/1997;United Package;41;Jack's New England Clam Chowder;9.65;42;0;405.3;52.41
Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA;Steven Buchanan;10711;10/21/1997;12/2/1997;10/29/1997;United Package;53;Perth Pasties;32.8;120;0;3936;52.41
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Janet Leverling;10712;10/21/1997;11/18/1997;10/31/1997;Speedy Express;53;Perth Pasties;32.8;3;5.00E-02;93.48;89.93
